CMDLINE python train.py -e search-alpha-temp-configurations -c /local/neural-distiller/run-experiment/Configuration/experiment_config.json
MEM 5.375000 1572028022.3405
MEM 29.187500 1572028022.4408
MEM 89.187500 1572028022.5411
MEM 115.125000 1572028022.6415
MEM 118.562500 1572028022.7417
MEM 119.125000 1572028022.8420
MEM 131.062500 1572028022.9423
MEM 135.625000 1572028023.0426
MEM 142.750000 1572028023.1429
MEM 149.687500 1572028023.2431
MEM 157.062500 1572028023.3433
MEM 172.375000 1572028023.4435
MEM 181.500000 1572028023.5436
MEM 202.562500 1572028023.6438
MEM 209.687500 1572028023.7440
MEM 211.562500 1572028023.8442
MEM 229.562500 1572028023.9444
MEM 238.000000 1572028024.0446
MEM 243.312500 1572028024.1448
MEM 250.000000 1572028024.2451
MEM 255.437500 1572028024.3453
MEM 276.062500 1572028024.4455
MEM 296.687500 1572028024.5457
MEM 466.625000 1572028024.6459
MEM 466.625000 1572028024.7461
MEM 468.375000 1572028024.8462
MEM 468.375000 1572028024.9464
MEM 471.812500 1572028025.0468
MEM 472.500000 1572028025.1471
MEM 473.812500 1572028025.2474
MEM 495.250000 1572028025.3478
MEM 495.250000 1572028025.4481
MEM 495.250000 1572028025.5483
MEM 495.250000 1572028025.6485
MEM 495.250000 1572028025.7487
MEM 495.250000 1572028025.8489
MEM 495.250000 1572028025.9490
MEM 495.250000 1572028026.0492
MEM 495.250000 1572028026.1494
MEM 495.250000 1572028026.2496
MEM 495.250000 1572028026.3498
MEM 495.250000 1572028026.4500
MEM 495.562500 1572028026.5503
MEM 618.000000 1572028026.6505
MEM 791.750000 1572028026.7507
MEM 951.875000 1572028026.8509
MEM 1026.312500 1572028026.9511
MEM 1093.437500 1572028027.0513
MEM 1190.937500 1572028027.1515
MEM 1292.937500 1572028027.2517
MEM 1387.562500 1572028027.3519
MEM 1489.750000 1572028027.4521
MEM 1564.000000 1572028027.5523
MEM 1638.250000 1572028027.6525
MEM 1708.375000 1572028027.7527
MEM 1782.625000 1572028027.8529
MEM 1856.875000 1572028027.9530
MEM 1927.000000 1572028028.0532
MEM 2001.250000 1572028028.1534
MEM 2079.625000 1572028028.2536
MEM 2145.625000 1572028028.3538
MEM 2219.875000 1572028028.4540
MEM 2298.250000 1572028028.5542
MEM 2364.250000 1572028028.6544
MEM 2425.687500 1572028028.7546
MEM 2441.500000 1572028028.8549
MEM 2913.875000 1572028028.9553
MEM 2923.812500 1572028029.0555
MEM 2928.187500 1572028029.1557
MEM 2948.187500 1572028029.2559
MEM 2949.750000 1572028029.3561
MEM 2949.750000 1572028029.4563
MEM 2951.375000 1572028029.5565
MEM 2952.562500 1572028029.6567
MEM 2953.187500 1572028029.7569
MEM 2954.000000 1572028029.8571
MEM 2955.000000 1572028029.9573
MEM 2955.500000 1572028030.0575
MEM 2956.250000 1572028030.1577
MEM 2956.250000 1572028030.2579
MEM 2956.250000 1572028030.3581
MEM 2959.875000 1572028030.4583
MEM 2959.875000 1572028030.5585
MEM 2959.875000 1572028030.6587
MEM 2963.687500 1572028030.7589
MEM 3036.437500 1572028030.8591
MEM 3118.687500 1572028030.9593
MEM 3198.500000 1572028031.0595
MEM 3267.875000 1572028031.1597
MEM 3354.500000 1572028031.2599
MEM 3424.625000 1572028031.3601
MEM 3503.000000 1572028031.4603
MEM 3585.500000 1572028031.5605
MEM 3659.750000 1572028031.6607
MEM 3729.500000 1572028031.7609
MEM 3787.937500 1572028031.8611
MEM 3828.375000 1572028031.9613
MEM 3831.375000 1572028032.0617
MEM 3831.375000 1572028032.1621
MEM 3831.375000 1572028032.2624
MEM 3831.375000 1572028032.3627
MEM 3831.375000 1572028032.4631
MEM 3831.375000 1572028032.5635
MEM 3831.375000 1572028032.6638
MEM 3831.375000 1572028032.7641
MEM 3831.375000 1572028032.8644
MEM 3831.375000 1572028032.9647
MEM 3831.375000 1572028033.0651
MEM 3831.375000 1572028033.1654
MEM 3831.375000 1572028033.2657
MEM 3831.375000 1572028033.3660
MEM 3831.375000 1572028033.4664
MEM 3831.375000 1572028033.5667
MEM 3831.375000 1572028033.6670
MEM 3831.375000 1572028033.7674
MEM 3831.375000 1572028033.8677
MEM 3831.375000 1572028033.9681
MEM 3831.375000 1572028034.0684
MEM 3831.375000 1572028034.1687
MEM 3831.375000 1572028034.2690
MEM 3831.375000 1572028034.3693
MEM 3836.625000 1572028034.4695
MEM 3837.625000 1572028034.5698
MEM 3837.625000 1572028034.6702
MEM 3837.625000 1572028034.7705
MEM 3837.625000 1572028034.8708
MEM 3837.625000 1572028034.9711
MEM 3837.625000 1572028035.0714
MEM 3837.625000 1572028035.1717
MEM 3837.625000 1572028035.2721
MEM 3837.625000 1572028035.3724
MEM 3838.875000 1572028035.4728
MEM 3838.875000 1572028035.5731
MEM 3838.875000 1572028035.6734
MEM 3838.875000 1572028035.7737
MEM 3838.875000 1572028035.8739
MEM 3838.875000 1572028035.9742
MEM 3838.875000 1572028036.0746
MEM 3838.875000 1572028036.1748
MEM 3838.875000 1572028036.2752
MEM 3838.875000 1572028036.3754
MEM 3838.875000 1572028036.4757
MEM 3838.875000 1572028036.5760
MEM 3838.875000 1572028036.6763
MEM 3838.875000 1572028036.7767
MEM 3838.875000 1572028036.8770
MEM 3838.875000 1572028036.9772
MEM 3838.875000 1572028037.0775
MEM 3838.875000 1572028037.1778
MEM 3838.875000 1572028037.2782
MEM 3838.875000 1572028037.3785
MEM 3838.875000 1572028037.4787
MEM 3838.875000 1572028037.5790
MEM 3838.875000 1572028037.6793
MEM 3838.875000 1572028037.7795
MEM 3838.875000 1572028037.8798
MEM 3838.875000 1572028037.9801
MEM 3838.875000 1572028038.0805
MEM 3838.875000 1572028038.1808
MEM 3842.375000 1572028038.2811
MEM 3842.375000 1572028038.3814
MEM 3842.375000 1572028038.4817
MEM 3842.375000 1572028038.5820
MEM 3842.375000 1572028038.6822
MEM 3842.375000 1572028038.7825
MEM 3842.375000 1572028038.8828
MEM 3842.375000 1572028038.9830
MEM 3842.375000 1572028039.0833
MEM 3842.375000 1572028039.1836
MEM 3842.375000 1572028039.2839
MEM 3842.375000 1572028039.3842
MEM 3842.375000 1572028039.4845
MEM 3842.375000 1572028039.5848
MEM 3842.375000 1572028039.6851
MEM 3842.375000 1572028039.7854
MEM 3842.375000 1572028039.8857
MEM 3842.375000 1572028039.9860
MEM 3842.375000 1572028040.0863
MEM 3842.375000 1572028040.1866
MEM 3842.375000 1572028040.2869
MEM 3842.375000 1572028040.3872
